,FLT3,FANCL,SYK,CEP76,ELF3,JAK2,CCNE1,TPX2,GSK3B
MB-0440,5.722767631,6.720213151,7.651817585,5.714680784,7.928789044,5.69550057,6.934826162,8.117504862,8.604459254
MB-0398,6.540383144,6.224038374,8.099922204,5.657123614,8.300181221,6.232645098,6.983204505,7.067290002000001,7.884747617
MB-0438,5.674604501,6.649360131,8.260056764,5.213011863,8.154049543,6.425187218,6.219896831000002,6.896776277000001,8.289894022999999
MB-0449,5.939060167999999,6.664702567999999,7.08076367,5.376040485,9.629660802,6.842406167,5.673012458,5.757415445,7.831770553999998
MB-0162,5.967622916,6.556464509,7.856742072,5.672321615,8.619606351,6.344289496,5.8453965310000005,6.170526255,7.919306881
MB-0593,5.68152146,6.793865405,8.542195667,5.605833398,10.61284472,6.189456862999999,6.712775092,6.781196576,8.158858387999999
MB-0301,6.732150129,6.5989653310000005,7.634506971,5.685024693,8.907456181,5.992494213,5.877831757,6.154083272,8.06849545
MB-0628,5.723499135,6.6971811610000005,8.106816282,5.776148042999999,9.323293405,5.941617775,5.857045294,7.083694427,7.824164372
MB-0106,5.794231389,6.543043376,7.671793846,5.7502228,10.12574091,5.881516354,5.865722817999999,5.676469391,8.305984888
MB-0341,5.7960236620000005,7.164207884,7.9325084110000015,5.630031345,10.17708562,6.000096127999999,6.403098451,7.189057719,8.523081909
MB-0474,5.921060736,6.506174188999998,8.21616095,5.358185545,9.837194431,6.13289739,5.994219045,8.050052418,8.171014881
MB-0394,5.632975837,7.122693981,8.173580656,5.590529133,8.606763119,6.192324294,5.886036829,6.286917559,7.998008427
MB-0373,5.4257966810000005,6.532457164,7.73763126,5.30622936,8.488732566,5.437105344,7.29495905,7.739037807000001,8.944680012000001
MB-0247,5.722007606,6.5249625270000005,7.658628351,5.505429256,7.926146892999999,6.461657811,5.8984215120000005,6.282044271,7.618523379
