"","GeneID","Gene_Expression","TCGA"
"195","FLT3",7.14107509751981,"Non_TNBC"
"196","FLT3",7.99459330032854,"Non_TNBC"
"197","FLT3",3.85629852852087,"Non_TNBC"
"198","FLT3",9.29047094344807,"Non_TNBC"
"199","FLT3",8.36706304463802,"Non_TNBC"
"200","FLT3",8.68528703259853,"Non_TNBC"
"201","FLT3",1.31556623031895,"Non_TNBC"
"202","FLT3",0,"Non_TNBC"
"203","FLT3",4.93944287172183,"Non_TNBC"
"204","FLT3",6.53318019826893,"Non_TNBC"
"205","FLT3",7.25107238553254,"Non_TNBC"
"206","FLT3",8.62706616389947,"Non_TNBC"
"207","FLT3",2.18281940161221,"Non_TNBC"
"208","FLT3",8.89422874466614,"Non_TNBC"
"209","FLT3",0.873970646251952,"Non_TNBC"
"210","FLT3",8.39001199276165,"Non_TNBC"
"211","FLT3",8.06604827763023,"Non_TNBC"
"212","FLT3",7.58360257073215,"Non_TNBC"
"213","FLT3",3.38576233581122,"Non_TNBC"
"214","FLT3",6.95617632978508,"Non_TNBC"
"215","FLT3",4.08204682465248,"Non_TNBC"
"216","FLT3",9.77312931391978,"Non_TNBC"
"217","FLT3",6.15683748058822,"Non_TNBC"
"218","FLT3",6.95843091492938,"Non_TNBC"
"219","FLT3",5.64157203898,"Non_TNBC"
"220","FLT3",4.99670509225327,"Non_TNBC"
"221","FLT3",3.73610693514048,"Non_TNBC"
"222","FLT3",6.69414891203289,"Non_TNBC"
"223","FLT3",3.46989899692907,"Non_TNBC"
"224","FLT3",5.24380996227559,"Non_TNBC"
"225","FLT3",5.03382822078798,"Non_TNBC"
"226","FLT3",7.17209742626825,"Non_TNBC"
"227","FLT3",6.97435722504515,"Non_TNBC"
"228","FLT3",3.69379915916487,"Non_TNBC"
"229","FLT3",6.16289479937478,"Non_TNBC"
"230","FLT3",4.95265972023889,"Non_TNBC"
"231","FLT3",3.68265194680253,"Non_TNBC"
"232","FLT3",6.85726568882062,"Non_TNBC"
"233","FLT3",7.77516184811969,"Non_TNBC"
"234","FLT3",2.50408643288321,"Non_TNBC"
"235","FLT3",3.74166113042716,"Non_TNBC"
"236","FLT3",2.95999266170872,"Non_TNBC"
"237","FLT3",6.43324491241743,"Non_TNBC"
"238","FLT3",8.21009512468363,"Non_TNBC"
"239","FLT3",8.39794924290209,"Non_TNBC"
"240","FLT3",8.34910161344013,"Non_TNBC"
"241","FLT3",9.8564845113918,"Non_TNBC"
"242","FLT3",0,"Non_TNBC"
"243","FLT3",1.3480057407816,"Non_TNBC"
"244","FLT3",2.47899768273881,"Non_TNBC"
"245","FLT3",10.4653336570835,"Non_TNBC"
"246","FLT3",7.36678992136217,"Non_TNBC"
"247","FLT3",3.2766157686736,"Non_TNBC"
"248","FLT3",6.02670269627039,"Non_TNBC"
"249","FLT3",6.64124110037685,"Non_TNBC"
"250","FLT3",10.224324917474,"Non_TNBC"
"251","FLT3",3.97120324470786,"Non_TNBC"
"252","FLT3",5.47653398560852,"Non_TNBC"
"253","FLT3",3.64851146127395,"Non_TNBC"
"254","FLT3",8.55643784596332,"Non_TNBC"
"255","FLT3",5.54811290680049,"Non_TNBC"
"256","FLT3",8.04815333992987,"Non_TNBC"
"257","FLT3",4.30112667140507,"Non_TNBC"
"258","FLT3",5.41794025507409,"Non_TNBC"
"259","FLT3",4.34816158604712,"Non_TNBC"
"260","FLT3",0.698485207656824,"Non_TNBC"
"261","FLT3",5.56658381727221,"Non_TNBC"
"262","FLT3",7.67517939066574,"Non_TNBC"
"263","FLT3",8.85147109287115,"Non_TNBC"
"264","FLT3",5.09516912755148,"Non_TNBC"
"265","FLT3",5.24132157417484,"Non_TNBC"
